2020-04-06T00:00:00,{ticker},SHORT ORDER CREATED
2020-04-06T00:00:00,{ticker},LONG ORDER CREATED
2020-04-07T00:00:00,AAL,CLOSING ORDER CREATED
2020-04-07T00:00:00,MSFT,CLOSING ORDER CREATED
2020-04-07T00:00:00,MSFT,SELL executed,169.59
2020-04-07T00:00:00,AAL,BUY executed,11.07
2020-04-07T00:00:00,AAL,CLOSING ORDER CREATED
2020-04-07T00:00:00,MSFT,CLOSING ORDER CREATED
2020-04-08T00:00:00,AAL,SELL executed,10.91
2020-04-08T00:00:00,MSFT,BUY executed,165.67
2020-04-08T00:00:00,AAL,CLOSING ORDER CREATED
2020-04-08T00:00:00,MSFT,CLOSING ORDER CREATED
2020-04-08T00:00:00,AAL,SELL executed,10.91
2020-04-08T00:00:00,MSFT,BUY executed,165.67
2020-04-08T00:00:00,AAL,CLOSING ORDER CREATED
2020-04-08T00:00:00,MSFT,CLOSING ORDER CREATED
2020-04-09T00:00:00,AAL,Order Canceled/Margin/Rejected
2020-04-09T00:00:00,MSFT,SELL executed,166.36
2020-04-09T00:00:00,AAL,CLOSING ORDER CREATED
2020-04-09T00:00:00,MSFT,CLOSING ORDER CREATED
2020-04-09T00:00:00,AAL,Order Canceled/Margin/Rejected
2020-04-09T00:00:00,MSFT,SELL executed,166.36
2020-04-09T00:00:00,{ticker},SHORT ORDER CREATED
2020-04-09T00:00:00,{ticker},LONG ORDER CREATED
2020-04-13T00:00:00,AAL,BUY executed,12.90
2020-04-13T00:00:00,MSFT,BUY executed,164.35
2020-04-13T00:00:00,AAL,CLOSING ORDER CREATED
2020-04-13T00:00:00,MSFT,Order Canceled/Margin/Rejected
2020-04-13T00:00:00,AAL,BUY executed,12.90
2020-04-13T00:00:00,AAL,CLOSING ORDER CREATED
2020-04-14T00:00:00,AAL,SELL executed,12.22
2020-04-14T00:00:00,AAL,CLOSING ORDER CREATED
2020-04-14T00:00:00,AAL,SELL executed,12.22
2020-04-14T00:00:00,{ticker},SHORT ORDER CREATED
2020-04-14T00:00:00,{ticker},LONG ORDER CREATED
2020-04-15T00:00:00,AAL,BUY executed,12.52
2020-04-15T00:00:00,AAL,CLOSING ORDER CREATED
2020-04-15T00:00:00,NKE,CLOSING ORDER CREATED
2020-04-15T00:00:00,NKE,SELL executed,84.87
2020-04-15T00:00:00,AAL,BUY executed,12.52
2020-04-15T00:00:00,NKE,CLOSING ORDER CREATED
2020-04-15T00:00:00,{ticker},SHORT ORDER CREATED
2020-04-15T00:00:00,{ticker},LONG ORDER CREATED
2020-04-16T00:00:00,AAL,SELL executed,11.91
2020-04-16T00:00:00,NKE,BUY executed,85.43
2020-04-16T00:00:00,AAL,CLOSING ORDER CREATED
2020-04-16T00:00:00,MSFT,CLOSING ORDER CREATED
2020-04-16T00:00:00,NKE,Order Canceled/Margin/Rejected
2020-04-16T00:00:00,AAL,SELL executed,11.91
2020-04-16T00:00:00,MSFT,BUY executed,174.30
2020-04-16T00:00:00,AAL,CLOSING ORDER CREATED
2020-04-16T00:00:00,MSFT,CLOSING ORDER CREATED
2020-04-17T00:00:00,AAL,BUY executed,11.87
2020-04-17T00:00:00,MSFT,SELL executed,179.50
2020-04-17T00:00:00,AAL,Order Canceled/Margin/Rejected
2020-04-17T00:00:00,MSFT,Order Canceled/Margin/Rejected
2020-04-21T00:00:00,{ticker},SHORT ORDER CREATED
2020-04-21T00:00:00,{ticker},LONG ORDER CREATED
2020-04-22T00:00:00,AAL,CLOSING ORDER CREATED
2020-04-22T00:00:00,NKE,CLOSING ORDER CREATED
2020-04-22T00:00:00,AAL,SELL executed,11.09
2020-04-22T00:00:00,NKE,BUY executed,86.98
2020-04-22T00:00:00,AAL,CLOSING ORDER CREATED
2020-04-22T00:00:00,NKE,CLOSING ORDER CREATED
2020-04-23T00:00:00,AAL,BUY executed,10.36
2020-04-23T00:00:00,NKE,SELL executed,88.94
2020-04-23T00:00:00,AAL,CLOSING ORDER CREATED
2020-04-23T00:00:00,NKE,CLOSING ORDER CREATED
2020-04-23T00:00:00,AAL,BUY executed,10.36
2020-04-23T00:00:00,NKE,SELL executed,88.94
2020-04-23T00:00:00,AAL,CLOSING ORDER CREATED
2020-04-23T00:00:00,NKE,CLOSING ORDER CREATED
2020-04-24T00:00:00,AAL,SELL executed,10.40
2020-04-24T00:00:00,NKE,BUY executed,88.89
2020-04-24T00:00:00,AAL,CLOSING ORDER CREATED
2020-04-24T00:00:00,NKE,CLOSING ORDER CREATED
2020-04-24T00:00:00,AAL,SELL executed,10.40
2020-04-24T00:00:00,NKE,BUY executed,88.89
